state;year;P/pack;pop;pop16+;CPI;ndi/capita;C/capita;Pn/pack;ln C_it;ln P_it;ln Pn_it;ln Y_it
25;64;27.5;1471;1005.8;31;2135.925229;106.3;25.6;5.046424482;-0.1198012;-0.191394853;4.23266799
25;65;27.6;1459;1001;31.5;2395.59069;110.5;26.1;5.08176729;-0.132171773;-0.188052232;4.331397568
25;66;29.6;1442;993.2;32.4;2588.571635;106.1;26.2;5.03723631;-0.090384061;-0.212399012;4.380703088
25;67;31.4;1443;1000;33.4;2670.411722;110;27.4;5.067204646;-0.061748007;-0.198012887;4.381432043
25;68;33.2;1453;1016.5;34.8;2801.76001;109.5;29.2;5.05318958;-0.047067511;-0.175448678;4.388385687
25;69;32.9;1449;1018.4;36.7;3106.892185;108.4;29.9;5.038468984;-0.109304097;-0.204918275;4.438601453
25;70;33.9;1483;1059.1;38.8;3295.831645;108.1;34.1;5.019704297;-0.135005232;-0.129122862;4.441993565
25;71;34.7;1505;1084.3;40.5;3540.341534;108.6;34.4;5.015529688;-0.154562287;-0.16324541;4.470676506
25;72;41.1;1520;1104.7;41.8;3919.230825;104.9;34.4;4.972144045;-0.016888218;-0.194839775;4.540754356
25;73;41.2;1531;1123.1;44.4;4689.133864;106.6;34.4;4.978911909;-0.074801213;-0.255182905;4.659763698
25;74;42;1541;1141.5;49.3;4679.03015;110.5;35.8;5.00510389;-0.160254463;-0.319976188;4.552922053
25;75;44.6;1546;1155;53.8;5349.916787;114.1;38.6;5.028645863;-0.187539608;-0.332021191;4.599562819
25;76;46.8;1555;1171.5;56.9;5448.933189;118.1;42.6;5.05472229;-0.195412138;-0.289441088;4.561879782
25;77;48.1;1561;1184.1;60.6;5813.677279;117.7;43.4;5.044482663;-0.231012716;-0.333835452;4.563673679
25;78;53.6;1569;1197.7;65.2;6579.538833;117.4;49.8;5.03562233;-0.195910401;-0.269444485;4.614260467
25;79;55.4;1574;1205.4;72.6;7449.468645;116.1;51.7;5.021260577;-0.270385328;-0.33950714;4.630933064
25;80;59.5;1570;1194.8;82.4;7640.428847;116.3;55.3;5.029269872;-0.325609124;-0.398812528;4.529623575
25;81;60.9;1577;1199.6;90.9;8947.849494;117;55.9;5.035710075;-0.400526826;-0.486195621;4.589408501
25;82;69.7;1586;1205.4;96.5;9097.384467;117.1;64.3;5.037431932;-0.325342691;-0.405983377;4.546199222
25;83;83.7;1597;1212.2;99.6;9525.781959;110.8;71;4.983416753;-0.173923187;-0.338482288;4.560595127
25;84;94.8;1606;1220.9;103.9;10599.8068;107.7;81.7;4.953507908;-0.091659489;-0.240374896;4.625162156
25;85;95.8;1604;1221.9;107.6;11166.62518;105.1;87.4;4.927005763;-0.116157963;-0.207925365;4.642264066
25;86;104;1598;1220;109.6;11542.48336;103.1;97.8;4.90560138;-0.052446475;-0.113912797;4.656952338
25;87;113.7;1594;1219;113.6;11983.00531;101.3;102.7;4.886302141;0.000879894;-0.100871389;4.658561194
25;88;123.3;1602;1227;118.3;12567;92.9;112.9;4.798204329;0.041396639;-0.0467213;4.665605839
25;89;139.3;1611;1232;124;13268;93.8;118.6;4.809381095;0.116348315;-0.044525079;4.672828834
25;90;143.4;1614.1;1234.3;130.7;15153;89.9;129.1;4.76697146;0.092733308;-0.012317323;4.753049191
25;91;152.2;1629.4;1244.7;136.2;15466;92.4;127;4.795444291;0.111071052;-0.069937307;4.732274951
25;92;169.5;1642.7;1255.1;140.3;16992;90.6;153.1;4.775580192;0.18906994;0.087308316;4.796714937
26;63;29.9;391;263.2;30.6;2836.836824;212.7;23.9;5.755676083;-0.023141529;-0.24712155;4.529444907
26;64;29.5;418;280.6;31;2919.303011;206.3;24;5.727882685;-0.049596941;-0.255933374;4.545112967
26;65;29.7;434;289.3;31.5;3016.063336;192.7;24.2;5.666714898;-0.0588405;-0.263634913;4.561720183
26;66;29.9;435;287.3;32.4;3160.104276;184;25.5;5.629754823;-0.080299942;-0.239479971;4.580201882
26;67;30.2;436;287.3;33.4;3332.733493;175.8;26;5.586462263;-0.100713976;-0.250459362;4.602992215
26;68;32.8;449;296;34.8;3639.507708;189.7;31.3;5.66210731;-0.059188871;-0.105999289;4.64998632
26;69;33.3;457;302.8;36.7;3897.90176;198.6;31.9;5.702903621;-0.097219358;-0.140170745;4.665416922
26;70;38.9;488;341.3;38.8;4377.305192;189.5;33.8;5.601942574;0.002574004;-0.137959444;4.725768314
26;71;44;514;361.6;40.5;4597.215023;190.5;33.6;5.601336832;0.08288766;-0.186775907;4.731903995
26;72;40.6;535;380.9;41.8;4786.337478;198.6;33.7;5.631022625;-0.029128273;-0.215398502;4.74062444
26;73;40.3;551;395.3;44.4;5256.944517;201.5;36.3;5.63787922;-0.096888;-0.201421728;4.774065777
26;74;41.9;573;414.6;49.3;5525.234511;204.7;37.8;5.645117009;-0.162638254;-0.265614978;4.71915689
26;75;44.5;590;431;53.8;6103.597368;205.2;40.3;5.63799956;-0.189784278;-0.288921998;4.731360142
26;76;44.9;610;450.3;56.9;6572.005308;201.4;42.5;5.60883791;-0.236857546;-0.291791265;4.749278946
26;77;49.3;634;472.5;60.6;7269.119474;190.8;44.7;5.545236967;-0.206370812;-0.304321391;4.787095552
26;78;54.3;666;500.4;65.2;8207.034904;187;49.5;5.516990509;-0.182935242;-0.275486799;4.835287512
26;79;57.1;702;530.3;72.6;9016.303083;183.3;53.7;5.491614675;-0.240160805;-0.30155192;4.821824749
26;80;63.1;799;616.2;82.4;9886.046466;177.7;56.4;5.439886095;-0.266864667;-0.379116278;4.787294157
26;81;63.3;845;651.8;90.9;10682.12006;171.9;59.2;5.406511773;-0.361874672;-0.428838459;4.766566599
26;82;71.6;881;680.8;96.5;10913.02538;165.1;67.6;5.3643404;-0.298447934;-0.355935025;4.728169335
26;83;81.9;891;689.4;99.6;11571.65532;159.2;76.5;5.326684047;-0.195663174;-0.263871424;4.755151716
26;84;99.8;911;706.8;103.9;12056.5565;136.6;88.5;5.170852104;-0.040260715;-0.160426346;4.753935001
26;85;109.3;940;729;107.6;12701.99186;146.7;97.6;5.242595828;0.015675747;-0.097543154;4.771093451
26;86;106.6;967;751.1;109.6;13280.35471;142.6;99.9;5.212703205;-0.027753863;-0.092667689;4.797203758
26;87;114;1007;782;113.6;13991.76302;147.7;103.9;5.248059342;0.003514942;-0.089254608;4.813540573
26;88;129.6;1054;816;118.3;15121;141.9;113.5;5.211055958;0.091229013;-0.041420934;4.850616014
26;89;145.6;1111;860;124;16295;137.9;125.6;5.182612185;0.16058157;0.012820688;4.878332026
26;90;173.7;1174.5;909.2;130.7;16142;137.3;130.2;5.178201025;0.284425053;-0.003832891;4.816275229
26;91;186.3;1254.6;965.6;136.2;16382;115.5;144.4;5.011092936;0.313233884;0.058462833;4.789814056
26;92;193.8;1296.7;993.9;140.3;17711;110;165.7;4.966421622;0.323043712;0.166395937;4.838158207
27;63;24.2;646;446.2;30.6;2320.244472;221.4;26.7;5.770003242;-0.234647376;-0.136336444;4.328427826
27;64;24.7;659;454.9;31;2487.418759;223.9;26.8;5.781845444;-0.227183961;-0.145585317;4.385013604
27;65;24.7;673;465.5;31.5;2632.153545;233.8;27.2;5.823099282;-0.243184302;-0.146770573;4.425570083
27;66;25.9;676;468.4;32.4;2845.328811;287.6;29.6;6.02844107;-0.223915454;-0.090384061;4.475275492
27;67;26.5;691;480;33.4;3025.966799;297.9;30.3;6.06111158;-0.231411167;-0.097408187;4.506430022
27;68;29.9;703;489.6;34.8;3259.337617;264;32;5.937717264;-0.151758906;-0.083881484;4.539661882
27;69;29.9;717;505;36.7;3493.830409;248.5;33.4;5.865960257;-0.204918275;-0.094220855;4.555977197
27;70;31.4;737;517.6;38.8;3659.882721;265.7;37.7;5.935753002;-0.211612354;-0.028760152;4.546766136
27;71;34.1;759;537.8;40.5;3880.911813;278;38.8;5.972136147;-0.17200459;-0.042881727;4.562523434
27;72;36.1;775;554.2;41.8;4114.28263;296.2;40;6.026372299;-0.146603474;-0.044016885;4.589323428
27;73;36.9;793;571.5;44.4;4600.097841;279;39.8;5.95877052;-0.185027918;-0.109372557;4.640593383
27;74;37.9;805;586.9;49.3;4961.373818;269.8;41.3;5.913668774;-0.262972969;-0.177061581;4.61151388
27;75;40.8;815;599.5;53.8;5317.039919;269.1;41.8;5.902175197;-0.276591386;-0.252377128;4.593398554
27;76;43.9;829;615.9;56.9;5830.904507;290.5;47.1;5.968739119;-0.259381021;-0.18902234;4.629632073
27;77;45;850;638;60.6;6362.720697;278.8;47;5.917392745;-0.297632403;-0.254147291;4.653916454
27;78;49.7;869;658.3;65.2;7041.515622;269.6;52.5;5.87462175;-0.271454536;-0.216646299;4.682119244
27;79;53.2;887;676.6;72.6;7863.923358;254.6;54.5;5.810458412;-0.310906525;-0.28676422;4.685075994
27;80;55.3;921;702.6;82.4;8721.112321;247.8;58.9;5.783294266;-0.398812528;-0.335744346;4.661916632
27;81;58.4;936;719;90.9;9604.106712;245.4;61;5.766643651;-0.442444111;-0.398886137;4.660186067
27;82;67;951;733.4;96.5;10404.07495;239.8;66.8;5.73962805;-0.364850389;-0.367839928;4.680409822
27;83;74.7;959;742.1;99.6;11282.58144;232.9;77;5.707016247;-0.287682072;-0.257356743;4.729853185
27;84;90.5;977;760.4;103.9;12609.87796;215.1;90.6;5.621745078;-0.138079047;-0.136974685;4.798806853
27;85;89.2;998;778.7;107.6;13589.36221;201.1;95.5;5.551929711;-0.187539608;-0.1192944;4.838621927
27;86;100;1027;802.8;109.6;14550.89485;195.9;104.9;5.523895918;-0.091667189;-0.043829859;4.888570398
27;87;102;1057;825;113.6;15902.87483;195.1;113.8;5.521318847;-0.107710693;0.001759015;4.941571672
27;88;113.5;1085;843;118.3;17201;180.4;123.7;5.447544916;-0.041420934;0.044635508;4.97949903
27;89;125.9;1107;858;124;17829;172.9;129.7;5.407518226;0.015206375;0.044942526;4.968300058
27;90;135.9;1111;861.1;130.7;18475;152.4;143.7;5.281313791;0.039014701;0.094823172;4.951269125
27;91;153.9;1107;855.1;136.2;18710;144.8;150.1;5.233543991;0.122178647;0.097177345;4.922689026
27;92;164.4;1113;965.5;140.3;20889;143.7;168;5.109896042;0.158519496;0.180180992;5.003194997
28;63;28.8;6542;4606.4;30.6;2856.511682;141.4;26.2;5.302389042;-0.060624622;-0.155240598;4.536356459
28;64;30;6680;4702.4;31;3057.566158;135.6;26.9;5.260754346;-0.032789823;-0.141860918;4.591387301
28;65;30;6781;4773.3;31.5;3219.068934;138;26.5;5.278340379;-0.048790164;-0.172842813;4.6268599
28;66;30.1;6911;4877.1;32.4;3436.603285;144.9;29.8;5.324607414;-0.073633251;-0.083650029;4.664080423
28;67;34.2;6981;4945;33.4;3633.263128;131.1;30.1;5.220775599;0.023669744;-0.104030728;4.689330557
28;68;34.5;7070;5037.2;34.8;3909.026371;130.2;32;5.208081838;-0.008658063;-0.083881484;4.721426225
28;69;38.6;7148;5163.3;36.7;4139.744622;121.2;32.2;5.122698761;0.050475521;-0.130810303;4.725612624
28;70;41;7168;5153.6;38.8;4505.597849;120.7;38.4;5.123239304;0.05515182;-0.010362787;4.754655622
28;71;41.7;7273;5275.8;40.5;4830.800717;125.1;41.3;5.150151952;0.029199155;0.019560526;4.781465539
28;72;42.1;7322;5359.2;41.8;5094.478719;128.4;42.7;5.167219196;0.007151401;0.021302581;4.803016289
28;73;48.9;7316;5402.9;44.4;5593.269604;120.2;44;5.092284906;0.096537927;-0.009049836;4.836079828
28;74;50.2;7312;5450.4;49.3;6039.32489;121.4;44.2;5.092918712;0.018090946;-0.109199292;4.80812343
28;75;52.8;7313;5503.8;53.8;6568.87821;122.3;45.9;5.090691866;-0.018762276;-0.15880835;4.804824885
28;76;53.6;7312;5554.3;56.9;7036.906662;122.4;50.1;5.082238802;-0.059746273;-0.127274333;4.817628617
28;77;56.9;7306;5596.9;60.6;7551.078765;122.8;51.7;5.077040071;-0.062999552;-0.158837112;4.825150822
28;78;61.9;7316;5649.3;65.2;8326.731552;123.9;57.4;5.078006875;-0.051939289;-0.127415166;4.849766819
28;79;63.5;7332;5702.7;72.6;9119.962873;123.8;60;5.069975943;-0.133925016;-0.19062036;4.83325609
28;80;66.4;7364;6708.8;82.4;10118.6433;124.3;61.3;4.915881164;-0.21588838;-0.295805594;4.810549436
28;81;68.7;7404;5804.6;90.9;11177.74994;127.9;64.8;5.094618397;-0.280010802;-0.338454398;4.811920468
28;82;76.2;7438;5852.1;96.5;12130.28672;126.3;69.8;5.078461454;-0.236181546;-0.323908999;4.833917631
28;83;92.1;7468;5898.7;99.6;13182.80141;121.3;81.7;5.034162054;-0.078287221;-0.198108163;4.885506171
28;84;101.1;7515;5957.8;103.9;14383.63498;117.8;91.1;5.001188009;-0.027318772;-0.131471094;4.930417481
28;85;104.7;7568;6014.1;107.6;15321.8892;116.9;98.7;4.991140988;-0.02732153;-0.086335701;4.958617104
28;86;114.5;7625;6075.2;109.6;16133.79771;115.5;104.9;4.976487942;0.043737448;-0.043829859;4.991834213
28;87;119.6;7672;6083;113.6;17317.05274;111.6;110;4.947000392;0.051469335;-0.03220314;5.026763496
28;88;131.8;7721;6119;118.3;18998;107.8;112.3;4.912822863;0.108061851;-0.052049909;5.078865218
28;89;139.5;7736;6112;124;20218;103;122.8;4.870359695;0.117783036;-0.00972455;5.09404701
28;90;149.3;7740;6115.2;130.7;21328;98.6;133.7;4.826695474;0.133053084;0.022693863;5.094871422
28;91;180.4;7770;6100.2;136.2;21884;86.7;143.2;4.704402491;0.281052214;0.050117861;5.079386661
28;92;191.1;7799.1;6104.2;140.3;23074;86.6;174.7;4.706331099;0.309013864;0.21928723;5.102678734
29;63;30.1;990;609.3;30.6;1834.691787;92.5;23.9;5.01260283;-0.016474837;-0.24712155;4.093631774
29;64;30.2;1008;621.9;31;1931.03405;89.9;24;4.981642082;-0.02614528;-0.255933374;4.131823711
29;65;30.2;1014;629.6;31.5;2031.565107;96.3;24.2;5.044041806;-0.042145621;-0.263634913;4.166574218
29;66;30.4;1009;628.6;32.4;2156.181729;96.5;29.6;5.042762904;-0.063715814;-0.090384061;4.197935796
29;67;31.5;1002;629.6;33.4;2254.618389;95.5;29.2;5.023794832;-0.058568354;-0.134387191;4.212180109
29;68;33.7;994;632.5;34.8;2433.689334;99.9;31.2;5.056226672;-0.032119549;-0.109199292;4.247546243
29;69;37.9;994;619;36.7;2563.541949;87;33.3;4.939540053;0.032174357;-0.097219358;4.2463684
29;70;39.7;1016;675.9;38.8;2785.548033;90;34.6;4.907393162;0.022930941;-0.114566565;4.273779666
29;71;41.7;1050;708.7;40.5;3026.40369;92.6;36.6;4.921402279;0.029199155;-0.101253734;4.313828318
29;72;41.1;1073;732.8;41.8;3286.10892;99.3;37.2;4.9794865;-0.016888218;-0.116587578;4.364563105
29;73;41.8;1097;758.8;44.4;3605.504465;98.9;36.5;4.962705461;-0.06034313;-0.195927209;4.396977505
29;74;43.7;1120;782.9;49.3;3928.041605;100.3;37.8;4.966244685;-0.120575979;-0.265614978;4.37797218
29;75;46.3;1146;810.9;53.8;4432.791286;103.1;40.5;4.981587546;-0.150131506;-0.283971493;4.411511285
29;76;49.5;1172;837.9;56.9;4847.481896;102.4;43.4;4.964454921;-0.139322672;-0.2708359;4.444919311
29;77;51.6;1195;862.9;60.6;5266.361299;102.4;44.7;4.954489367;-0.160773221;-0.304321391;4.464800054
29;78;56;1215;882.2;65.2;5920.860367;103.1;49.5;4.955779959;-0.152107778;-0.275486799;4.508777581
29;79;57.6;1241;905.3;72.6;6555.462663;101;53.7;4.930526922;-0.231442354;-0.30155192;4.503089054
29;80;62.6;1303;951.6;82.4;7168.073791;102.7;57.2;4.946091916;-0.274820159;-0.365031539;4.465806812
29;81;63;1328;971.9;90.9;7683.295457;103;62.7;4.9469054;-0.366625275;-0.371398554;4.437043829
29;82;69.4;1359;994;96.5;8046.673339;97.5;68.1;4.892619585;-0.329656141;-0.348565795;4.423471027
29;83;79.6;1399;1023.9;99.6;8546.187028;96.3;80.5;4.879607149;-0.224148072;-0.21290498;4.452078336
29;84;90.2;1424;1042.3;103.9;8896.998528;88.9;92.8;4.799552146;-0.141399471;-0.112982258;4.450040357
29;85;97.5;1450;1061.5;107.6;9619.565499;88;95.1;4.789217369;-0.09856827;-0.123491678;4.493133728
29;86;101.2;1479;1085.6;109.6;9889.742714;88.2;103.5;4.788840317;-0.079738618;-0.057265762;4.502416035
29;87;110.2;1500;1103;113.6;10162.01433;82.3;108.6;4.717802476;-0.03038661;-0.045012099;4.493728456
29;88;113.7;1507;1105;118.3;10672;77.7;113.5;4.663130842;-0.03966037;-0.041420934;4.502154997
29;89;127.2;1528;1120;124;11302;74.4;125.6;4.620086947;0.025479085;0.012820688;4.512453415
29;90;133.6;1539.2;1128.2;130.7;12398;70.8;130.2;4.570498359;0.02194564;-0.003832891;4.552385828
29;91;146.9;1572.7;1150.5;136.2;12961;69.9;149.1;4.559662906;0.075627689;0.090492828;4.555575734
29;92;165.4;1606.2;1174.8;140.3;13709;71.4;165.7;4.58107109;0.164583795;0.166395937;4.582024843
30;63;26.2;17691;12524.7;30.6;2636.631396;146.9;26.8;5.335105424;-0.155240598;-0.132598121;4.456257386
30;64;26.9;17894;12652.7;31;2827.206024;141.2;27.8;5.296772155;-0.141860918;-0.108951184;4.513057028
30;65;26.5;18106;12803.7;31.5;2964.377872;138.5;28.1;5.277379509;-0.172842813;-0.114217969;4.54443492
30;66;34.6;17968;12708.5;32.4;3141.340027;122.4;29.8;5.153615707;0.065695259;-0.083650029;4.574246325
30;67;34.7;18023;12774.8;33.4;3310.972389;123.2;30.1;5.157983291;0.038183787;-0.104030728;4.596441298
30;68;34.5;18186;12935.5;34.8;3583.221858;124.9;31.3;5.168190015;-0.008658063;-0.105999289;4.634400248
30;69;38.6;18321;13267.4;36.7;3790.550299;122.4;32.2;5.130032415;0.050475521;-0.130810303;4.63748973
30;70;40.7;18241;13177;38.8;4119.343889;119;37.7;5.104322415;0.047807846;-0.028760152;4.665028933
30;71;41.7;18361;13348.3;40.5;4394.734698;123.3;39.5;5.133460224;0.029199155;-0.025001302;4.68686047
30;72;42.7;18350;13445.4;41.8;4599.968913;119.9;40;5.097650596;0.021302581;-0.044016885;4.700908485
30;73;45.8;18196;13441.6;44.4;4977.97683;118.7;39.8;5.079446716;0.031044622;-0.109372557;4.719539359
30;74;47.4;18078;13465.6;49.3;5387.398146;121.6;41.3;5.095294414;-0.039301852;-0.177061581;4.693893748
30;75;51.5;18041;13550.3;53.8;5828.232864;123.9;41.8;5.105713047;-0.043691659;-0.252377128;4.685195655
30;76;54.2;17987;13618.6;56.9;6193.67542;124.6;47.1;5.103321376;-0.048614433;-0.18902234;4.689988616
30;77;53.8;17869;13628.2;60.6;6644.981271;125.5;47;5.103231951;-0.119021426;-0.254147291;4.697322259
30;78;59.5;17746;13628.2;65.2;7338.170303;126.4;52.5;5.103470445;-0.091483156;-0.216646299;4.723385344
30;79;61.1;17648;13640.7;72.6;8053.348716;124.4;54.8;5.081066672;-0.172453056;-0.281274728;4.708878352
30;80;64.4;17557;13594.6;82.4;8929.782584;127.6;58.9;5.104680447;-0.246471804;-0.335744346;4.68556189
30;81;65.9;17602;13694.6;90.9;9901.503765;130.1;61;5.119314323;-0.32162156;-0.398886137;4.690681919
30;82;72.5;17659;13773.5;96.5;10556.99672;128.5;66.8;5.104428017;-0.285956446;-0.367839928;4.695001107
30;83;83.1;17667;13825.5;99.6;11476.36223;124.6;77;5.070292386;-0.181117463;-0.257356743;4.746882576
30;84;100.8;17735;13896.7;103.9;12574.78413;119.3;90.6;5.025530015;-0.030290542;-0.136974685;4.79601993
30;85;106.2;17762;13946.7;107.6;13192.581;115.9;95.5;4.994546173;-0.013096539;-0.1192944;4.808989257
30;86;111.2;17795;13936.1;109.6;14042.83703;114;104.9;4.980633372;0.014493007;-0.043829859;4.853030351
30;87;117;17825;14015;113.6;14908.79977;108.9;110;4.930903812;0.029490429;-0.03220314;4.8770234
30;88;125.9;17909;14072;118.3;16269;106.2;112.3;4.906440481;0.06226417;-0.052049909;4.923792965
30;89;136.7;17950;14071;124;17293;100.1;122.8;4.849643859;0.097507178;-0.00972455;4.937775509
30;90;167.4;17957;14076.5;130.7;18178;93.7;133.7;4.78357146;0.247481537;0.022693863;4.93506273
30;91;180.4;18024.9;14032.8;136.2;18631;86.4;144.1;4.709344365;0.281052214;0.056383109;4.918457745
30;92;198.5;18085.8;14037.8;140.3;20021;82.4;168;4.664958846;0.347006113;0.180180992;4.960754015
31;63;27.1;645;425.5;30.6;1850.038709;103.3;26.6;5.053622745;-0.121466281;-0.140088793;4.101961832
31;64;28.5;650;430.4;31;1841.375676;102;28.5;5.037230167;-0.084083117;-0.084083117;4.084281017
31;65;28.6;652;434.2;31.5;2184.046738;103.2;28.3;5.043208158;-0.096580828;-0.107125741;4.238947191
31;66;30.2;642;431.3;32.4;2218.698868;99.5;30.3;4.997942044;-0.070316498;-0.06701071;4.226517785
31;67;30.5;632;428.4;33.4;2297.628719;96.3;30.9;4.956300374;-0.090829216;-0.077799716;4.231076978
31;68;32.3;624;428.4;34.8;2430.461883;97;32.4;4.950804008;-0.074550157;-0.071458964;4.246219207
31;69;32.3;615;419.7;36.7;2672.064233;96.9;32.4;4.955761616;-0.127709525;-0.124618332;4.287829818
31;70;37.3;617;431.3;38.8;2748.106406;93.8;34;4.899229976;-0.03942692;-0.132059722;4.260247127
31;71;38.9;627;444.9;40.5;3167.782201;98.5;34.7;4.933153551;-0.040307723;-0.154562287;4.359485027
31;72;38.9;631;453.6;41.8;3774.194473;103.8;39.1;4.972556081;-0.071902089;-0.066773873;4.503045915
31;73;39.4;633;460.4;44.4;5650.222279;108.7;39.6;5.006966539;-0.119473653;-0.114410351;4.846210695
31;74;39.9;635;466.2;49.3;5191.081559;110.5;40.4;5.014025793;-0.211547757;-0.199094296;4.656773266
31;75;42.6;640;475;53.8;5211.295301;117.9;42.8;5.06799018;-0.233419214;-0.228735365;4.573310255
31;76;45.9;647;483.7;56.9;4987.981575;125.4;45;5.122390043;-0.214830224;-0.234632851;4.473491272
31;77;47.4;651;490.5;60.6;5169.905257;122.2;46.4;5.08874341;-0.245672664;-0.266995434;4.446314749
31;78;53.2;653;494.3;65.2;6271.072938;121.9;51.9;5.081635545;-0.203401073;-0.228140679;4.566243273
31;79;55;657;499.2;72.6;6778.341616;121.3;53.7;5.072944017;-0.277631737;-0.30155192;4.53652283
31;80;59.6;653;492.4;82.4;6896.736393;123.7;56.7;5.100145014;-0.323929863;-0.373811226;4.427218155
31;81;62;658;495.3;90.9;8365.601673;125.7;60.4;5.117939407;-0.382625616;-0.408770896;4.522123537
31;82;67.8;670;504;96.5;8818.004479;126.8;65.7;5.127312486;-0.352980813;-0.384444083;4.515007866
31;83;77.9;680;509.8;99.6;9423.454192;119.6;77.2;5.072227148;-0.245736212;-0.254762708;4.549794823
31;84;94.4;686;514.7;103.9;10345.58587;109.4;89.8;4.982304311;-0.095887825;-0.145843923;4.600886324
31;85;100.6;685;513.7;107.6;10608.36452;103.2;92.3;4.924448254;-0.06726839;-0.153376506;4.590977427
31;86;104.2;679;510.8;109.6;11053.06685;99.8;102;4.887811187;-0.050525245;-0.071864561;4.613625837
31;87;110.3;672;505;113.6;11364.93602;92.3;106.2;4.810744053;-0.02947958;-0.067359397;4.605604601
31;88;123.3;667;503;118.3;11389;87.1;115.3;4.74925676;0.041396639;-0.025686344;4.567179485
31;89;135.9;660;499;124;11937;84.1;123;4.711640306;0.091637756;-0.00809721;4.567116533
31;90;144.3;652.8;493.6;130.7;13416;77.1;138.9;4.624648612;0.098989845;0.060849629;4.631298683
31;91;159.8;648.8;491.5;136.2;14157;85.2;143.6;4.722663997;0.15979864;0.052907263;4.643840087
31;92;168.3;649.8;494.6;140.3;15297;74.4;160;4.58237121;0.181965114;0.131390828;4.691629023
32;63;26.3;10020;6725.1;30.6;2242.886017;130.4;24.1;5.26934295;-0.15143107;-0.238788168;4.294518707
32;64;26.4;10124;6810.4;31;2408.686661;129.4;25;5.259366369;-0.160623194;-0.21511138;4.35284972
32;65;26.4;10241;6920.7;31.5;2568.384214;134.8;24.5;5.295674549;-0.176623536;-0.251314428;4.401044724
32;66;26.3;10397;7058.7;32.4;2759.614405;135.5;24.7;5.296228045;-0.208589484;-0.271355179;4.444687818
32;67;27;10488;7163.2;33.4;2861.332592;136.4;25;5.296866683;-0.212719034;-0.289680075;4.450486837
32;68;30.8;10610;7306;34.8;3083.078239;129.8;26.3;5.239095829;-0.122102697;-0.280048448;4.484066418
32;69;31.5;10740;7424.9;36.7;3295.669249;128.8;27;5.227396686;-0.152789209;-0.306939889;4.497587782
32;70;36.6;10652;7441.1;38.8;3476.727621;121.6;28.3;5.15946595;-0.058372006;-0.315558442;4.495426545
32;71;38.1;10721;7567.7;40.5;3699.49045;124.6;30.1;5.173423851;-0.061087692;-0.296776802;4.514648399
32;72;38.4;10725;7647.2;41.8;3928.35637;124.4;30.6;5.161740077;-0.08483888;-0.311896331;4.543080051
32;73;42;10738;7730.6;44.4;4381.002301;120.5;30.6;5.120252126;-0.055569851;-0.37223946;4.591793344
32;74;42.9;10730;7797.7;49.3;4774.651684;122.1;31.5;5.124055119;-0.139052255;-0.447936535;4.573152223
32;75;46;10727;7867.7;53.8;5111.338882;122.5;33.3;5.118109187;-0.156632071;-0.47971607;4.553943194
32;76;48.5;10703;7916.6;56.9;5601.620542;124.6;36;5.126670862;-0.159731543;-0.457776403;4.589515876
32;77;49.8;10715;7984.6;60.6;6149.881568;127.3;36.9;5.140676448;-0.196279909;-0.496083342;4.61989321
32;78;53.9;10732;8050.8;65.2;6804.94669;131.3;41.4;5.164943248;-0.190328991;-0.454178588;4.647945612
32;79;56.3;10731;8089.1;72.6;7502.733451;130.9;43.4;5.157052945;-0.254270387;-0.514505481;4.638057771
32;80;58.7;10797;8133.2;82.4;8130.334663;133.5;46.3;5.177415346;-0.33914571;-0.576443476;4.591771929
32;81;61.4;10781;8144.7;90.9;8789.468513;132.8;49.4;5.169262154;-0.392350166;-0.609809577;4.571549523
32;82;68.3;10791;8171.6;96.5;9259.406535;134;56.3;5.175887525;-0.345633242;-0.538848473;4.563852228
32;83;82.5;10746;8166.8;99.6;9800.547289;130;66.4;5.141990887;-0.188363871;-0.405465108;4.589031344
32;84;89.2;10752;8185;103.9;10736.35461;127.1;75.4;5.117762751;-0.152547859;-0.320621623;4.63796199
32;85;92.2;10745;8215.6;107.6;11247.99709;126.7;79.3;5.110227831;-0.154460517;-0.305182519;4.649524707
32;86;98.1;10748;8255.9;109.6;11814.56739;126.3;85.4;5.102451624;-0.110850008;-0.249491274;4.680251199
32;87;102.2;10784;8300;113.6;12360.79405;124.6;90.5;5.086916646;-0.105751829;-0.227333656;4.689601466
32;88;108.4;10855;8375;118.3;13261;122.4;94.4;5.066669096;-0.087395682;-0.225682698;4.719358905
32;89;120.5;10907;8407;124;13994;118.6;103.8;5.036096579;-0.028631813;-0.177815595;4.72610238
32;90;135.4;10925.1;8421;130.7;15025;115.5;115.6;5.009604838;0.03532874;-0.122768664;4.744566139
32;91;139.8;11017.8;8492.6;136.2;15396;113.2;120.5;4.989473116;0.026088436;-0.122474641;4.727738621
32;92;159.6;11095.3;8569.2;140.3;16359;112.3;135.8;4.979521078;0.128887698;-0.032599772;4.758750496
33;63;28.4;2450;1723.2;30.6;1789.568525;113.4;25.8;5.082826388;-0.074610864;-0.170625517;4.068729813
33;64;28.8;2461;1733.9;31;1929.506247;111.5;25.6;5.064219156;-0.073611817;-0.191394853;4.131032214
33;65;28.8;2448;1731;31.5;2085.78706;115.6;26.1;5.096708045;-0.089612159;-0.188052232;4.192914004
